plant_id,spp,nTreatment,temp,phoper,point,photo,cond,ci
pa7blow,pa,low,32,14,2,-0.483524453,0.237354012,45.12934785
pa7blow,pa,low,32,14,3,0.743575869,0.261625849,74.96110656
pa7blow,pa,low,32,14,4,1.004828817,0.280142133,90.33048014
pa7blow,pa,low,32,14,5,3.466783031,0.296637293,171.1758475
pa7blow,pa,low,32,14,6,6.315274429,0.318869768,249.5400524
pa7blow,pa,low,32,14,7,8.845387817,0.331048995,331.2425759
pa7blow,pa,low,32,14,8,12.87455806,0.31950911,494.6439028
pa7blow,pa,low,32,14,9,16.87722037,0.337708325,667.9634071
pa7blow,pa,low,32,14,10,18.88581443,0.316731904,841.4784427
pa7blow,pa,low,32,14,11,19.67204813,0.30789427,1027.397996
pa7blow,pa,low,32,14,12,19.22419001,0.297676177,1413.096669
pa7blow,pa,low,32,14,13,20.67601342,0.286734041,1786.5402
pa5alow,pa,low,32,14,1,-1.535620488,0.143439043,22.11601421
pa5alow,pa,low,32,14,2,-0.671837763,0.172609992,47.31210674
pa5alow,pa,low,32,14,3,0.017796292,0.191925148,79.35271472
pa5alow,pa,low,32,14,4,0.506119661,0.209573295,92.09650074
pa5alow,pa,low,32,14,5,2.861075293,0.224991183,168.8043498
pa5alow,pa,low,32,14,6,4.83498878,0.238004996,249.5931591
pa5alow,pa,low,32,14,7,6.574974237,0.248074465,334.4303577
pa5alow,pa,low,32,14,8,9.799597343,0.254405715,502.3954372
pa5alow,pa,low,32,14,9,12.27697298,0.256601223,677.0324636
pa5alow,pa,low,32,14,10,14.28217278,0.258631776,854.7296024
pa5alow,pa,low,32,14,11,15.45764757,0.260545936,1039.740006
pa5alow,pa,low,32,14,12,16.69724216,0.260541608,1419.247284
pa5alow,pa,low,32,14,13,16.89187652,0.259499176,1804.97006
pa14clow,pa,low,32,14,1,-1.641143613,0.18740835,17.27716008
pa14clow,pa,low,32,14,2,-0.564513215,0.212617839,46.41048152
pa14clow,pa,low,32,14,3,0.613070369,0.230203209,73.59645467
pa14clow,pa,low,32,14,4,0.988381284,0.257084225,89.98385523
pa14clow,pa,low,32,14,5,3.546987879,0.289570768,169.2866849
pa14clow,pa,low,32,14,6,6.106523555,0.308622758,248.8638147
pa14clow,pa,low,32,14,7,8.70402388,0.324233959,330.4639677
pa14clow,pa,low,32,14,8,12.22192613,0.31863175,500.4031041
pa14clow,pa,low,32,14,9,15.62231597,0.348266857,677.9424909
pa14clow,pa,low,32,14,10,16.93448031,0.33544635,859.0171924
pa14clow,pa,low,32,14,11,18.33589662,0.354074167,1051.093869
pa14clow,pa,low,32,14,12,18.21383262,0.360868401,1439.98084
pa14clow,pa,low,32,14,13,17.86726157,0.335780309,1820.362987
pa5cmed,pa,low,32,14,1,-2.391974073,0.191067332,24.65226219
pa5cmed,pa,low,32,14,2,-0.576674766,0.223972605,47.00286758
pa5cmed,pa,low,32,14,3,0.568821766,0.265484055,76.17007267
pa5cmed,pa,low,32,14,4,1.114200838,0.293256304,90.27491661
pa5cmed,pa,low,32,14,5,4.69812795,0.317884829,164.07758
pa5cmed,pa,low,32,14,6,8.0162329,0.345414335,240.5950185
pa5cmed,pa,low,32,14,7,11.67340968,0.354690524,315.6602197
pa5cmed,pa,low,32,14,8,16.98605902,0.341410999,476.1371026
pa5cmed,pa,low,32,14,9,20.23735496,0.299703828,634.3471607
pa5cmed,pa,low,32,14,10,19.78375094,0.256547718,811.9167574
pa5cmed,pa,low,32,14,11,21.91367755,0.230038423,974.1586272
pa5cmed,pa,low,32,14,12,21.8515236,0.198633839,1334.371786
pa5cmed,pa,low,32,14,13,22.68275579,0.176688675,1690.04986
pa15alow,pa,low,32,14,1,-1.757205737,0.092962434,35.06955853
pa15alow,pa,low,32,14,2,-0.733463335,0.132831592,50.23838428
pa15alow,pa,low,32,14,3,0.007101671,0.163327128,79.25025695
pa15alow,pa,low,32,14,4,0.501654767,0.192253658,92.54769492
pa15alow,pa,low,32,14,5,2.725068243,0.218078203,170.6783943
pa15alow,pa,low,32,14,6,5.056036511,0.246891256,250.8336799
pa15alow,pa,low,32,14,7,7.457591358,0.285001401,335.4587161
pa15alow,pa,low,32,14,8,11.36137926,0.31733771,507.5269457
pa15alow,pa,low,32,14,9,14.31889644,0.331921651,684.9023047
pa15alow,pa,low,32,14,10,16.34321911,0.335877613,866.5964892
pa15alow,pa,low,32,14,11,17.73698194,0.339591447,1052.517927
pa15alow,pa,low,32,14,12,18.88710563,0.336795481,1435.870076
pa15alow,pa,low,32,14,13,19.19393478,0.33351372,1819.832819
pa6cmed,pa,med,32,14,1,-1.510361163,0.110491535,27.73670927
pa6cmed,pa,med,32,14,2,-0.377883504,0.1328932,46.14989497
pa6cmed,pa,med,32,14,3,0.490645389,0.142651067,74.73161873
pa6cmed,pa,med,32,14,4,0.526347191,0.168106964,92.58498099
pa6cmed,pa,med,32,14,5,3.119918555,0.193938823,165.0500187
pa6cmed,pa,med,32,14,6,5.212819249,0.218165128,246.6573669
pa6cmed,pa,med,32,14,7,7.356413236,0.226345867,325.9279147
pa6cmed,pa,med,32,14,8,11.47604336,0.240821634,489.3738821
pa6cmed,pa,med,32,14,9,14.81330377,0.236057468,655.8967392
pa6cmed,pa,med,32,14,10,17.02974671,0.227690942,826.9890374
pa6cmed,pa,med,32,14,11,17.63435422,0.208052106,1006.792778
pa6cmed,pa,med,32,14,12,19.72337281,0.197270076,1368.564845
pa6cmed,pa,med,32,14,13,18.47911108,0.18054953,1754.672337
pa14bmed,pa,med,32,14,1,-1.889639453,0.188240268,23.00676522
pa14bmed,pa,med,32,14,2,-0.719643986,0.218495762,48.02353976
pa14bmed,pa,med,32,14,3,0.382728887,0.239460102,77.70013104
pa14bmed,pa,med,32,14,4,0.355814618,0.268740658,95.32283712
pa14bmed,pa,med,32,14,5,3.115347653,0.29848357,175.0165501
pa14bmed,pa,med,32,14,6,5.848591174,0.313153159,253.812916
pa14bmed,pa,med,32,14,7,8.566191994,0.337370789,335.7410374
pa14bmed,pa,med,32,14,8,12.87349525,0.379828832,513.0647756
pa14bmed,pa,med,32,14,9,14.98894721,0.358609927,690.7923784
pa14bmed,pa,med,32,14,10,16.47949834,0.380906301,882.9289994
pa14bmed,pa,med,32,14,11,17.2660035,0.382056774,1071.875947
pa14bmed,pa,med,32,14,12,17.35367357,0.384248022,1463.996837
pa14bmed,pa,med,32,14,13,17.67754166,0.377289768,1853.086806
pa7bmed,pa,med,32,14,1,-2.563364433,0.211714969,25.51342934
pa7bmed,pa,med,32,14,2,-1.03931785,0.252215418,48.93968979
pa7bmed,pa,med,32,14,3,0.042715996,0.287972842,79.17380574
pa7bmed,pa,med,32,14,4,0.563451972,0.320746725,94.40077198
pa7bmed,pa,med,32,14,5,3.442468932,0.345816476,174.9929793
pa7bmed,pa,med,32,14,6,6.126524451,0.367000527,256.3272822
pa7bmed,pa,med,32,14,7,8.549360788,0.382818079,339.6639115
pa7bmed,pa,med,32,14,8,12.78319574,0.38363394,510.685534
pa7bmed,pa,med,32,14,9,15.76310924,0.370639876,684.7855617
pa7bmed,pa,med,32,14,10,16.95785395,0.352042756,867.289404
pa7bmed,pa,med,32,14,11,17.84692735,0.330131485,1051.337301
pa7bmed,pa,med,32,14,12,17.67792988,0.309218632,1435.695716
pa7bmed,pa,med,32,14,13,17.52007218,0.28730853,1817.241741
pa13med,pa,med,32,14,1,-1.340398578,0.071942197,33.57062041
pa13med,pa,med,32,14,2,-0.784327227,0.106217015,53.21355732
pa13med,pa,med,32,14,3,0.007715127,0.148185638,79.40683483
pa13med,pa,med,32,14,4,0.427845102,0.188725034,93.80550133
pa13med,pa,med,32,14,5,2.596483229,0.222179757,172.2533741
pa13med,pa,med,32,14,6,4.406341121,0.246644144,256.903058
pa13med,pa,med,32,14,7,6.29085517,0.263056843,340.4394834
pa13med,pa,med,32,14,8,9.525385725,0.262408282,508.375966
pa13med,pa,med,32,14,9,11.84539395,0.24718738,681.1887481
pa13med,pa,med,32,14,10,12.9851074,0.22903373,856.8066615
pa13med,pa,med,32,14,11,14.07715811,0.205395054,1030.06873
pa13med,pa,med,32,14,12,14.49335046,0.179750716,1397.20047
pa13med,pa,med,32,14,13,14.27642713,0.157070864,1766.320124
